id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zscore
27569888,Private bed & Bath 1/2 block from the A Express!,146660704,Amy,Manhattan,Washington Heights,40.85199,-73.93701,Private room,1.954242509439325,2,24,2019-07-06,2.39,1,119,-0.7380618573762132
27570295,Super Cute 1 Bedroom Best Location,61391963,Corporate Housing,Manhattan,Kips Bay,40.74211,-73.97887,Entire home/apt,2.1522883443830563,30,1,2018-10-13,0.11,91,364,1.0674100860117655
27570485,1 Bedroom off Columbus fit for a King,61391963,Corporate Housing,Manhattan,Upper West Side,40.78488,-73.97325,Entire home/apt,2.1522883443830563,30,3,2019-06-18,0.32,91,213,1.0674100860117655
27571163,"Beautiful S Williamsburg 1 Bdrm near G,L,J,M,Z",24862289,Thaddeus,Brooklyn,Williamsburg,40.70865,-73.94631,Entire home/apt,2.1760912590556813,4,9,2019-06-30,0.89,1,0,1.3451750003791467
27572832,Spacious & Sunny Master w Private Bath,167775339,Lydia,Queens,Woodside,40.7488,-73.90362,Private room,1.9344984512435677,1,12,2019-02-04,1.28,1,0,-0.876944314559904
27576267,Cosy & Clean studio apt in the heart of Manhattan,15272878,Jane,Manhattan,Kips Bay,40.74104,-73.98134,Entire home/apt,2.1760912590556813,2,0,,,1,0,1.3451750003791467
27578298,Large studio apt in Grammercy,506194,Shivani,Manhattan,Kips Bay,40.73995,-73.98401,Entire home/apt,2.1760912590556813,15,1,2018-09-11,0.1,1,5,1.3451750003791467
27579796,New York home ferry ride from Manhattan.,169567256,Pariis,Staten Island,Tompkinsville,40.63183,-74.09268,Private room,2.0,2,1,2018-11-04,0.12,1,0,-0.3908557144169866
27580312,The Pit of Despair,208099979,Yianni,Manhattan,Upper East Side,40.78117,-73.95688,Private room,2.0211892990699383,1,3,2019-03-15,0.28,1,90,-0.21725264293737326
27580964,"Cozy, walk to Central Park, Columbia & Morningside",208106618,Paul A,Manhattan,Harlem,40.8031,-73.95654,Private room,1.8976270912904414,1,8,2018-10-13,0.75,1,0,-1.1199886146313627
27581615,"Large Private 1 Bed Room Apartment, Hell's Kitchen",71299428,Andy,Manhattan,Hell's Kitchen,40.75906,-73.99321,Entire home/apt,2.2013971243204513,2,3,2018-12-30,0.31,1,0,1.6576605290424509
27582416,Luxury Private Condo/Apartment,69997531,Markus,Brooklyn,Crown Heights,40.67512,-73.94192,Private room,1.9138138523837167,2,21,2019-06-30,1.94,1,175,-1.0158267717435947
27584957,4Js Room4You,207777872,Joel And Jamila,Brooklyn,East Flatbush,40.65068,-73.91811,Private room,1.8750612633917,1,2,2019-04-26,0.21,3,125,-1.2588710718150533
27585752,Modern & Airy 1 Bedroom Apt in heart of Greenpoint,33767755,Miriam,Brooklyn,Greenpoint,40.73357,-73.95908,Entire home/apt,2.1335389083702174,2,13,2019-07-02,1.32,1,3,0.8590864002362294
27593335,Large sunny 1 bedroom  with everything you need,6067124,Chelsea,Brooklyn,Carroll Gardens,40.68307,-73.99226,Entire home/apt,2.2041199826559246,4,2,2019-05-06,0.23,1,4,1.6923811433383735
27593369,Small humble apartment in perfect location LES,208206416,Mina,Manhattan,Lower East Side,40.71815,-73.98858,Entire home/apt,2.1760912590556813,7,8,2019-06-11,0.79,1,290,1.3451750003791467
27598172,Studio-like space & Kitchen all for you,19000768,Karina,Queens,Sunnyside,40.74194,-73.92353,Entire home/apt,1.8976270912904414,2,6,2019-01-10,0.54,2,0,-1.1199886146313627
27598707,Freehand New York- Artist Room,164291123,Freehand,Manhattan,Gramercy,40.73928,-73.98638,Private room,2.110589710299249,1,35,2019-04-20,3.3,3,365,0.6160421001647708
27599185,Legal Redesigned 2 BDRS PARK SLOPE/Prospect Park!,87786261,Sophia,Brooklyn,South Slope,40.66055,-73.98597,Entire home/apt,2.2013971243204513,1,11,2019-06-09,1.05,5,262,1.6576605290424509
27600209,Modern studio in Harlem,101170153,Wale,Manhattan,Harlem,40.81709,-73.94217,Entire home/apt,2.0,5,10,2019-04-11,0.92,1,177,-0.3908557144169866
27600437,"Sunny Hudson Yards/ Chelsea Studio, Free WiFi",7245581,Michael,Manhattan,Chelsea,40.74912,-73.99739,Entire home/apt,1.968482948553935,105,1,2018-12-02,0.14,19,332,-0.6339000144884452
27602303,"Private Spacious Studio Apartment,  Rooftop access",6663544,Donna,Manhattan,Harlem,40.81756,-73.94099,Entire home/apt,1.9344984512435677,4,3,2018-09-23,0.28,1,0,-0.876944314559904
27602987,Spacious Greenpoint room steps away from G train,24909331,Katherine,Brooklyn,Greenpoint,40.73354,-73.95576,Private room,2.0211892990699383,4,0,,,1,8,-0.21725264293737326
27604258,5 Stars Maple *****,156586664,Hugh,Queens,Flushing,40.75389,-73.83192,Private room,1.8750612633917,1,65,2019-07-06,6.11,1,139,-1.2588710718150533
27604639,Convenient Apartment in Washington Heights,5466113,Pedro,Manhattan,Washington Heights,40.85268,-73.92716,Entire home/apt,1.9777236052888478,1,42,2019-06-13,4.0,1,2,-0.5644587858965999
27606720,Serene Bedroom & Boudoir in Design Loft,16356851,Sophia,Brooklyn,Greenpoint,40.73439,-73.95839,Private room,2.0791812460476247,5,8,2019-06-13,0.79,2,179,0.30355657150146675
27608063,Best of Both Worlds! Sunny Bedroom 15 Min to NYC,6388234,Andi,Queens,Forest Hills,40.71852,-73.84577,Private room,2.0791812460476247,2,0,,,1,35,0.30355657150146675
27609132,Brooklyn spot right next to express train,207213839,Sheneque,Brooklyn,Sunset Park,40.64136,-74.01898,Entire home/apt,2.0791812460476247,3,0,,,1,0,0.30355657150146675
27610245,Brand New 1 Bedroom w/Parking-25 Mins to Manhattan,59765638,Philip,Queens,Douglaston,40.76561,-73.7464,Entire home/apt,2.0969100130080562,3,16,2019-06-19,1.51,1,123,0.4771596429810801
27610753,Historic Brooklyn Brownstone Apartment,208346552,Adrian,Brooklyn,Windsor Terrace,40.65818,-73.98031,Entire home/apt,2.2174839442139063,3,55,2019-07-02,5.11,1,37,1.8659842148179868
27612876,Spotless room w/attached bath. Center of Flushing,205745676,Liqin,Queens,Flushing,40.7594,-73.81971,Private room,1.9030899869919435,1,21,2019-05-19,1.9,9,362,-1.08526800033544
27620424,Two bedrooms apt. in Jamaica Estates,194520886,Nazma,Queens,Jamaica Estates,40.7143,-73.78985,Entire home/apt,2.1760912590556813,1,20,2019-05-23,1.92,2,147,1.3451750003791467
27623260,Upper East Side creative sanctuary apartment,17898332,Zizi,Manhattan,Upper East Side,40.78497,-73.95201,Entire home/apt,2.1760912590556813,4,7,2019-06-24,0.69,1,0,1.3451750003791467
27623360,"Studio at Upper East Side Manhattan, New York",95642648,Тest,Manhattan,Upper East Side,40.77713,-73.95309,Entire home/apt,1.9777236052888478,4,3,2018-08-21,0.27,2,0,-0.5644587858965999
27624476,Spacious Harlem Room,26185286,Silvia,Manhattan,Harlem,40.82923,-73.93764,Private room,2.0791812460476247,3,22,2019-06-28,2.1,1,10,0.30355657150146675
27627991,Cozy clean Studio Apartment in Luxury Building,208485817,Canet,Brooklyn,Bushwick,40.69616,-73.92905,Entire home/apt,2.2041199826559246,5,0,,,1,0,1.6923811433383735
27628302,Beach Oasis and NYC only 45 minutes away!,83203036,Flo,Queens,Arverne,40.58845,-73.80015,Entire home/apt,2.113943352306837,2,0,,,1,215,0.6507627144606934
27628465,Lovely Studio in Brooklyn with Rooftop & Garden,208488535,Mehdi,Brooklyn,Bedford-Stuyvesant,40.68152,-73.94389,Entire home/apt,2.1760912590556813,4,7,2019-05-27,0.65,1,0,1.3451750003791467
27628754,NYC entire 2 bd apartment 15 min to Manhattan,68907781,Dafni,Queens,Astoria,40.76892,-73.92919,Entire home/apt,2.0791812460476247,1,5,2019-05-27,0.52,3,0,0.30355657150146675
27629538,Artsy 1 bedroom Apartment Steps to Subway,2886359,David,Brooklyn,Bedford-Stuyvesant,40.67864,-73.91546,Entire home/apt,2.0,1,5,2019-05-04,0.63,2,0,-0.3908557144169866
27630335,Brooklyn Bed Stuyvesant Private Home,67987135,Siyi,Brooklyn,Bedford-Stuyvesant,40.691,-73.93837,Entire home/apt,2.143014800254095,1,10,2019-06-08,0.94,9,20,0.9632482431239975
27630572,Upper West Side Studio,44034761,Matt,Manhattan,Upper West Side,40.77979,-73.98513,Entire home/apt,2.130333768495006,1,0,,,2,93,0.8243657859403067
27633987,One bedroom apt in a brownstone - Manhattan,208531763,Féven,Manhattan,Harlem,40.81915,-73.9425,Entire home/apt,2.0492180226701815,4,9,2019-06-22,1.04,1,89,0.02579165713408542
27635012,East Village duplex with private roof access!,26825592,Jeff,Manhattan,East Village,40.73028,-73.98165,Entire home/apt,2.146128035678238,2,19,2019-06-02,1.76,1,18,0.9979688574199201
27636227,Astoria Artist Abode,20267436,Joe,Queens,Ditmars Steinway,40.77516,-73.90558,Private room,2.0969100130080562,1,0,,,1,363,0.4771596429810801
27639832,Welcome to Historic Harlem!,45835291,Shareef,Manhattan,Harlem,40.82424,-73.9554,Private room,1.845098040014257,7,49,2019-06-29,4.55,6,22,-1.4324741432946666
27649154,"*Luxury 1 BR w/ your own Bathroom, steps to subway",93153006,Lili,Brooklyn,Bushwick,40.69399,-73.92472,Private room,1.9444826721501687,7,21,2019-06-21,1.91,1,54,-0.8075030859680586
27653304,Artist Loft,46176891,Ekin,Brooklyn,Williamsburg,40.70601,-73.92825,Entire home/apt,2.2041199826559246,2,0,,,1,0,1.6923811433383735
27654484,Greenpoint Williamsburg Jewel for 6,89031106,Edyta,Brooklyn,Greenpoint,40.72409,-73.95039,Entire home/apt,2.0969100130080562,5,5,2019-05-30,1.17,4,68,0.4771596429810801
27656104,Charming bedroom w private bathroom,126119576,Petr,Brooklyn,Williamsburg,40.71015,-73.94654,Private room,1.9294189257142926,4,1,2018-09-13,0.1,2,0,-0.9116649288558266
27658108,"Cozy, artistic studio in the heart of Bushwick",126024716,Alicia,Brooklyn,Bushwick,40.7044,-73.92111,Entire home/apt,2.0,3,6,2018-12-29,0.55,1,0,-0.3908557144169866
27660427,FORDHAM DELUXE,199070207,Oscar,Bronx,Kingsbridge,40.863,-73.90661,Private room,1.9030899869919435,3,24,2019-06-23,2.91,2,72,-1.08526800033544
27661175,Vibrant Neighborhood & Convenient Location 2BR,67987135,Siyi,Brooklyn,Bedford-Stuyvesant,40.69236,-73.93759,Entire home/apt,2.1903316981702914,1,17,2019-05-26,1.65,9,118,1.51877807185876
27662837,Single room w/ attached bath in heart of Flushing,205745676,Liqin,Queens,Flushing,40.75732,-73.82075,Private room,1.8750612633917,1,25,2019-06-29,2.31,9,360,-1.2588710718150533
27671796,lovely room,75587530,Annie,Manhattan,Upper East Side,40.77943,-73.95456,Shared room,1.954242509439325,26,0,,,2,90,-0.7380618573762132
27675041,"Brooklyn, Bedstuy, Crown Heights Private Room",208882093,Devaughn,Brooklyn,Crown Heights,40.67522,-73.91938,Private room,1.9294189257142926,1,1,2018-12-21,0.15,1,65,-0.9116649288558266
27676268,Large room w/ attached bath in heart of Flushing,205745676,Liqin,Queens,Flushing,40.75828,-73.82145,Private room,1.9294189257142926,1,31,2019-06-14,2.81,9,337,-0.9116649288558266
27677746,Private floor / bedroom/ bathroom + TERRACE!,3598079,Kristina,Manhattan,Midtown,40.75453,-73.96841,Private room,2.0791812460476247,1,12,2019-06-05,1.11,1,0,0.30355657150146675
27677962,Cozy 1BR Apartment in Williamsburg,115154494,Joseph,Brooklyn,Williamsburg,40.71727,-73.94821,Entire home/apt,2.1760912590556813,3,6,2019-01-01,0.61,1,0,1.3451750003791467
27678171,~*PLANT HAVEN*~ Private Room -Charming Garden Apt,94390487,Samantha,Brooklyn,Bedford-Stuyvesant,40.68592,-73.93117,Private room,1.9294189257142926,3,11,2019-05-27,1.04,1,170,-0.9116649288558266
27678259,Studio Apartment in Queens,208911587,Mari,Queens,Springfield Gardens,40.66448,-73.76479,Entire home/apt,1.9294189257142926,3,33,2019-06-16,3.07,1,44,-0.9116649288558266
27680233,"Cute Room in Boho NYC Apt: Quiet, Close to Trains!",183330366,Max & Katie,Manhattan,Little Italy,40.71714,-73.99815,Private room,1.9030899869919435,2,65,2019-07-05,6.35,1,12,-1.08526800033544
27681497,Private top-floor in historic Brooklyn Brownstone,38956453,Paula And Jorge,Brooklyn,Bedford-Stuyvesant,40.6844,-73.9358,Entire home/apt,2.0969100130080562,2,51,2019-07-01,5.03,1,89,0.4771596429810801
27682933,Best Deal in Brooklyn Bedroom with own Bathroom,208955733,Candace,Brooklyn,East Flatbush,40.65625,-73.9218,Private room,1.9030899869919435,1,77,2019-07-01,7.0,4,345,-1.08526800033544
27692424,charming and unique studio at toplocation,52363997,Julie,Manhattan,Upper East Side,40.76066,-73.96397,Entire home/apt,2.1760912590556813,1,2,2019-07-01,2.0,1,0,1.3451750003791467
27693532,Light one bedroom apartment in Soho!,1423082,Alice,Manhattan,Nolita,40.72265,-73.99458,Entire home/apt,2.1760912590556813,2,26,2019-05-27,2.41,1,0,1.3451750003791467
27694474,Studio. Cozy. Private. Sunny. Sparkling clean.,38272413,Vasily,Brooklyn,Midwood,40.61358,-73.95484,Entire home/apt,1.8512583487190752,2,3,2018-09-23,0.28,2,0,-1.397753528998744
27694593,New York  East village Artsy Apartment,15537429,Walid,Manhattan,East Village,40.72658,-73.97753,Entire home/apt,2.1986570869544226,2,21,2019-07-02,3.07,3,18,1.6229399147465282
27695133,Smart Home in the Heart of Harlem,102332204,Theodora,Manhattan,Harlem,40.81658,-73.93994,Entire home/apt,2.1760912590556813,2,11,2019-06-20,2.92,1,38,1.3451750003791467
27697082,Manhattan white room. Walk to central park,98260543,Ley,Manhattan,Upper East Side,40.76988,-73.95352,Private room,2.1903316981702914,1,13,2019-06-12,1.25,3,312,1.51877807185876
27697402,Sunny and Bright Room,21020951,Claudina,Brooklyn,Bedford-Stuyvesant,40.69321,-73.93686,Private room,1.9344984512435677,2,2,2019-05-18,0.97,5,342,-0.876944314559904
27700332,Fam-Friendly Brooklyn Brownstone w. Vintage charm,2362991,Ashley,Brooklyn,Bedford-Stuyvesant,40.68398,-73.93464,Entire home/apt,2.143014800254095,2,6,2019-06-27,2.02,1,0,0.9632482431239975
27700795,Apartment in the Heart of Manhattan,50183471,Meryl,Manhattan,Hell's Kitchen,40.75597,-73.9955,Entire home/apt,2.0791812460476247,14,15,2019-07-01,1.8,1,0,0.30355657150146675
27703016,New York Apartment,157209452,Mansi,Manhattan,Nolita,40.72194,-73.99557,Private room,2.0791812460476247,1,9,2018-10-20,0.85,1,179,0.30355657150146675
27703666,Sunny Large 1BR w/balcony,27610676,Richard,Queens,Bayside,40.76189,-73.77349,Entire home/apt,2.0791812460476247,2,7,2019-07-05,0.9,1,41,0.30355657150146675
27703859,"Chic, Spacious Upper West Side Studio",92509169,Abbey,Manhattan,Upper West Side,40.78348,-73.98383,Entire home/apt,2.1702617153949575,2,18,2019-06-21,1.74,1,1,1.2757337717873014
27703865,Brooklyn Private Apartment,209147067,Maria,Brooklyn,Borough Park,40.6448,-73.99524,Entire home/apt,2.0791812460476247,2,5,2019-01-04,0.52,1,3,0.30355657150146675
27704612,Beautiful Historic Townhouse w/ Backyard(Duplex),1213248,Laurence,Manhattan,Harlem,40.80722,-73.9491,Entire home/apt,2.2013971243204513,3,31,2019-07-03,3.07,1,358,1.6576605290424509
27705293,Studio Apartment in historic Sugar Hill townhouse,12104046,Paula,Manhattan,Harlem,40.82862,-73.93832,Entire home/apt,1.9294189257142926,2,23,2019-07-01,2.24,2,16,-0.9116649288558266
27706017,Beautiful room in a newly renovated apartment!,47023469,Olga,Manhattan,Upper West Side,40.7956,-73.97219,Private room,1.954242509439325,1,31,2019-06-24,3.0,3,112,-0.7380618573762132
27706098,Williamsburg Studio- Steps Away from Lorimer L,3550181,Emily,Brooklyn,Williamsburg,40.71094,-73.95026,Entire home/apt,2.0170333392987803,2,20,2019-06-06,2.0,1,0,-0.25197325723329594
27706786,Room with a View,208775804,Anny,Bronx,Kingsbridge,40.88354,-73.89061,Private room,1.9294189257142926,3,0,,,1,89,-0.9116649288558266
27706929,"Comfy, Beautiful Apt with Breakfast Included",207381668,Deborah/Aston,Brooklyn,East New York,40.67661,-73.87488,Entire home/apt,2.0969100130080562,2,43,2019-07-05,4.13,1,95,0.4771596429810801
27710264,Cozy Brooklyn Apartment,209202426,Ace,Brooklyn,Bushwick,40.7015,-73.93566,Entire home/apt,1.9030899869919435,7,5,2018-10-31,0.53,1,0,-1.08526800033544
27712922,Bay Ridge Bklyn entire spacious Basement Apartment,69476664,Alkhadher,Brooklyn,Bay Ridge,40.63895,-74.02599,Entire home/apt,2.1335389083702174,2,24,2019-07-05,2.26,1,130,0.8590864002362294
27714862,Newly Renovated Brooklyn Brownstone - Private,5354200,Chantal,Brooklyn,Bedford-Stuyvesant,40.68737,-73.93478,Entire home/apt,2.0969100130080562,1,68,2019-07-03,6.26,1,261,0.4771596429810801
27717773,Bushwick Retreat (for dog lovers only),15413542,Nada,Brooklyn,Bushwick,40.69098,-73.92128,Private room,1.9294189257142926,1,14,2019-06-30,1.38,1,81,-0.9116649288558266
27723810,Sunny room with roof deck in Brooklyn,9503685,Aaron,Brooklyn,Bedford-Stuyvesant,40.69199,-73.9435,Private room,1.9777236052888478,2,2,2018-09-09,0.19,2,0,-0.5644587858965999
27724572,Best Apt in Queens! 3 people! Metro and everything,67801150,Qiongyao,Queens,Elmhurst,40.73543,-73.87522,Private room,1.9493900066449128,1,2,2018-08-25,0.18,1,33,-0.772782471672136
27725029,Park Avenue Haven,14760734,Anna,Manhattan,East Harlem,40.78954,-73.95076,Private room,2.041392685158225,1,35,2019-07-05,3.9,1,90,-0.04364957145775991
27725392,NEWLY RENOVATED Studio #8,158969505,Karen,Manhattan,Lower East Side,40.72264,-73.9912,Entire home/apt,2.1760912590556813,30,2,2019-06-01,0.77,9,302,1.3451750003791467
27727321,Simplicity,209332627,Adriana,Manhattan,Washington Heights,40.85711,-73.93004,Private room,1.8750612633917,2,4,2019-06-15,1.67,2,58,-1.2588710718150533
27728631,Spacious & cozy 1BR opposite Prospect Park Lake,97012192,Sultan,Brooklyn,Prospect-Lefferts Gardens,40.65661,-73.96065,Entire home/apt,2.0,2,6,2019-04-21,0.58,1,0,-0.3908557144169866
27729476,Spacious bedroom suite in Brooklyn brownstone,209350565,Jeff,Brooklyn,Crown Heights,40.67754,-73.94824,Private room,1.954242509439325,1,52,2019-06-15,4.92,1,0,-0.7380618573762132
27730191,"Stylish, Artsy & Comfortable Stay Near the Ocean.",32215382,Polina,Brooklyn,Sheepshead Bay,40.59446,-73.94289,Entire home/apt,2.0211892990699383,2,1,2019-05-20,0.59,1,36,-0.21725264293737326
27730786,Bedroom in Luxury Waterfront Apt with Views & Pool,6584607,Henry,Brooklyn,Williamsburg,40.71739,-73.96244,Private room,1.9912260756924949,1,33,2019-06-21,3.24,2,11,-0.46029694300883195
27731269,"Be Our Guest! Live, Love Bed-Stuy",126501524,Jaran,Brooklyn,Bedford-Stuyvesant,40.68387,-73.94162,Entire home/apt,2.1760912590556813,3,44,2019-07-06,4.14,3,252,1.3451750003791467
27731601,"Williamsburg Loft - Spacious, Sky-High Ceilings",4354856,Jay,Brooklyn,Williamsburg,40.71095,-73.95171,Private room,2.0,60,0,,,2,157,-0.3908557144169866
27732417,"Brooklyn /Private Bedroom & bathroom,  3 Guests",209374833,Candia,Brooklyn,Crown Heights,40.66678,-73.96148,Private room,1.99563519459755,3,19,2019-07-05,4.96,2,41,-0.42557632871290924
27732981,Luxury apartment in New York City,133473678,Shumin,Queens,Long Island City,40.75118,-73.93646,Private room,1.9493900066449128,1,0,,,1,0,-0.772782471672136
27735315,The luxury East New York,78485066,Corie,Brooklyn,East New York,40.66526,-73.8937,Entire home/apt,2.093421685162235,2,34,2019-06-04,3.59,2,273,0.44243902868515744
27735744,☆ Secret Hideaway - Blocks from Times Square!,209405908,Louis,Manhattan,Hell's Kitchen,40.75658,-73.99568,Private room,2.0,1,41,2019-06-18,3.8,3,64,-0.3908557144169866
27736075,Welcome to the Secret Oasis in Williamsburg,84063956,Astrid,Brooklyn,Williamsburg,40.70908,-73.95006,Private room,1.8920946026904804,1,32,2019-06-17,3.19,1,30,-1.1547092289272853
27736749,☆ Manhattan's Retreat - Blocks from Times Square!,209405908,Louis,Manhattan,Hell's Kitchen,40.75655,-73.99535,Private room,1.954242509439325,1,44,2019-07-04,4.07,3,36,-0.7380618573762132
27746387,Gorgeous bright spacious loft apt in Brooklyn,27780735,Susan,Brooklyn,Bushwick,40.69815,-73.92841,Entire home/apt,2.041392685158225,1,2,2018-12-23,0.19,1,0,-0.04364957145775991
27749038,Private Bedroom in Upper East Side,180212824,Samet,Manhattan,Upper East Side,40.76517,-73.95669,Private room,1.99563519459755,1,7,2018-12-12,0.74,5,0,-0.42557632871290924
27753677,Private Bedroom Free parking 10 min to Manhattan,11365400,Rojé,Queens,Long Island City,40.73674,-73.92973,Private room,1.8750612633917,1,91,2019-06-30,8.56,2,0,-1.2588710718150533
27754177,West Village dream location room,12926593,Catarina,Manhattan,West Village,40.73202,-74.00348,Private room,2.1760912590556813,2,2,2019-06-30,0.21,3,56,1.3451750003791467
