location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Raja Rajeshwari Nagar,2 BHK,1250.0,2.0,68.0,2,5440,-0.3020337968131806
Bisuvanahalli,2 BHK,850.0,2.0,27.0,2,3176,-0.9485710779912385
7th Phase JP Nagar,3 BHK,1600.0,2.0,110.0,3,6875,0.1077634640041838
Electronic City,2 BHK,1250.0,2.0,62.0,2,4960,-0.4391088387590586
other,3 BHK,1312.0,2.0,56.5,3,4306,-0.6258735834103174
Kadugodi,4 BHK,3000.0,4.0,134.0,4,4466,-0.5801819027616913
Whitefield,3 BHK,1990.0,3.0,98.0,3,4924,-0.4493894669049995
other,2 BHK,760.0,2.0,38.5,2,5065,-0.40912367333339783
Ambedkar Nagar,4 Bedroom,5000.0,4.0,536.0,4,10720,1.2057916645914772
Kadugodi,3 BHK,1614.0,2.0,59.0,3,3655,-0.8117816090494144
Judicial Layout,4 Bedroom,1500.0,3.0,162.0,4,10800,1.2286375049157903
other,3 BHK,1182.0,2.0,60.1,3,5084,-0.4036977862563735
other,2 BHK,1053.0,2.0,46.29,2,4396,-0.6001720130454653
Gubbalala,3 BHK,2000.0,3.0,125.0,3,6250,-0.0707196635295115
Electronic City Phase II,3 BHK,1940.0,4.0,116.0,3,5979,-0.1481099476281218
Hennur Road,3 BHK,1590.0,3.0,105.0,3,6603,0.030087606901519598
other,2 BHK,1035.0,2.0,52.79,2,5100,-0.39912861819151085
Kothanur,2 BHK,1075.0,2.0,53.0,2,4930,-0.447676028880676
TC Palaya,2 Bedroom,900.0,2.0,55.0,2,6111,-0.11041431109300534
Raja Rajeshwari Nagar,3 BHK,1260.0,2.0,62.0,3,4920,-0.4505317589212151
Thanisandra,3 BHK,1702.0,3.0,107.0,3,6286,-0.06043903538357066
Bisuvanahalli,3 BHK,1080.0,2.0,65.0,3,6018,-0.13697260047001922
Kasavanhalli,2 BHK,1189.0,2.0,45.0,2,3784,-0.7749426915264597
Tumkur Road,2 BHK,1035.0,2.0,39.0,2,3768,-0.7795118595913223
Hennur Road,2 BHK,1200.0,2.0,36.0,2,3000,-0.9988319267047271
Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,5307,-0.340015006352351
Yelahanka,2 BHK,1330.0,2.0,93.65,2,7041,0.15516858267713327
Kaggalipura,3 BHK,1210.0,2.0,65.0,3,5371,-0.3217383340929006
Chikkalasandra,3 BHK,1350.0,2.0,54.2,3,4014,-0.7092609005940599
Kaval Byrasandra,3 BHK,1900.0,2.0,65.0,3,3421,-0.87860569199803
Ambedkar Nagar,3 BHK,1935.0,4.0,125.0,3,6459,-0.0110349056822438
other,3 BHK,1410.0,3.0,90.0,3,6382,-0.033024026994395064
Narayanapura,2 BHK,1469.0,2.0,99.14,2,6748,0.0714956924893369
Varthur,2 BHK,986.0,2.0,30.0,2,3042,-0.9868378605344628
other,3 BHK,1460.0,2.0,87.0,3,5958,-0.15410698071325396
other,3 BHK,1260.0,2.0,85.05,3,6750,0.07206683849744473
Chandapura,3 BHK,1345.0,2.0,39.5,3,2936,-1.0171085989641775
Panathur,2 BHK,980.0,2.0,57.0,2,5816,-0.19465834728890954
Kudlu Gate,2 BHK,1164.0,2.0,75.0,2,6443,-0.0156040737471064
Subramanyapura,2 BHK,929.0,1.0,51.0,2,5489,-0.2880407196145389
Kundalahalli,2 BHK,1065.0,2.0,70.0,2,6572,0.02123484377584831
Budigere,2 BHK,1172.0,2.0,56.725,2,4840,-0.47337759924552814
other,3 BHK,3000.0,3.0,265.0,3,8833,0.6669154059417445
Electronic City,2 BHK,1020.0,2.0,30.27,2,2967,-1.0082558358385063
Gunjur,3 BHK,1362.0,3.0,62.63,3,4598,-0.5424862662265749
Yeshwanthpur,1 BHK,672.0,1.0,36.85,1,5483,-0.28975415763886236
Brookefield,3 BHK,1746.0,3.0,115.0,3,6586,0.025232865832603084
Electronic City,2 BHK,1025.0,2.0,29.6,2,2887,-1.0311016761628191
Harlur,2 BHK,1532.0,2.0,65.0,2,4242,-0.6441502556697678
other,3 BHK,1200.0,2.0,120.0,3,10000,1.0001791016726602
other,2 BHK,1250.0,2.0,65.0,2,5200,-0.3705713177861196
Thanisandra,2 BHK,1188.0,2.0,39.0,2,3282,-0.9183003395615238
Whitefield,4 Bedroom,3565.0,4.0,218.0,4,6115,-0.1092720190767897
Marathahalli,2 BHK,1170.0,2.0,85.0,2,7264,0.21885136258115576
other,3 BHK,1800.0,3.0,150.0,3,8333,0.5241289039147882
other,2 Bedroom,1000.0,2.0,35.0,2,3500,-0.8560454246777709
Kasturi Nagar,4 BHK,2507.0,4.0,155.0,4,6182,-0.09013862780517756
Babusapalaya,2 BHK,1061.0,2.0,34.0,2,3204,-0.940575033877729
KR Puram,2 BHK,1290.0,2.0,69.0,2,5348,-0.32830651318614057
Sarjapur,2 BHK,1200.0,2.0,42.6,2,3550,-0.8417667744750752
Bharathi Nagar,2 BHK,1120.0,2.0,39.29,2,3508,-0.8537608406453395
Electronic City,1 BHK,418.0,1.0,12.0,1,2870,-1.0359564172317357
Sarjapur,3 BHK,1333.0,3.0,50.0,3,3750,-0.7846521736642927
Sarjapur  Road,3 BHK,1691.0,3.0,119.0,3,7037,0.1540262906609176
Thanisandra,1 BHK,747.0,1.0,34.355,1,4599,-0.5422006932225211
Thanisandra,3 BHK,2030.0,4.0,125.0,3,6157,-0.09727795290652537
Balagere,2 BHK,1012.0,2.0,70.0,2,6916,0.1194719571703942
Kudlu,3 BHK,1245.0,2.0,60.0,3,4819,-0.4793746323306603
7th Phase JP Nagar,3 BHK,1765.0,3.0,118.0,3,6685,0.05350459323394042
Gottigere,2 BHK,1110.0,2.0,36.25,2,3265,-0.9231550806304403
other,2 BHK,967.0,2.0,47.8,2,4943,-0.44396357982797513
Sarjapur,2 BHK,1044.0,2.0,36.0,2,3448,-0.8708952208885743
Brookefield,3 BHK,1518.0,3.0,80.0,3,5270,-0.3505812075023457
KR Puram,3 BHK,1300.0,2.0,57.0,3,4384,-0.6035988890941122
other,3 BHK,1798.0,3.0,73.0,3,4060,-0.6961245424075798
KR Puram,2 BHK,866.28,2.0,36.38,2,4199,-0.656429894844086
Whitefield,4 BHK,3410.0,5.0,253.0,4,7419,0.2631151782095122
Singasandra,2 BHK,1179.0,2.0,56.0,2,4749,-0.49936474261443414
Uttarahalli,2 BHK,1125.0,2.0,48.0,2,4266,-0.6372965035724739
other,3 BHK,2098.0,3.0,210.0,3,10009,1.0027492587091456
other,3 BHK,2400.0,3.0,270.0,3,11250,1.3571453567400509
Haralur Road,3 BHK,1976.0,3.0,92.0,3,4655,-0.5262086049955019
5th Phase JP Nagar,2 BHK,1190.0,2.0,61.8,2,5193,-0.37257032881449703
other,3 BHK,1800.0,3.0,192.0,3,10666,1.1903707223725661
Jakkur,3 BHK,1761.0,3.0,84.52,3,4799,-0.48508609241173856
Cooke Town,3 BHK,1700.0,3.0,120.0,3,7058,0.16002332374604977
Ramamurthy Nagar,4 Bedroom,900.0,4.0,70.0,4,7777,0.3653503136608129
Electronic City,2 BHK,1128.0,2.0,64.8,2,5744,-0.21521960358079123
other,3 BHK,2000.0,3.0,85.0,3,4250,-0.6418656716373365
Electronic City,3 BHK,1220.0,2.0,35.25,3,2889,-1.0305305301547114
other,1 BHK,509.0,1.0,20.0,1,3929,-0.7335346059386424
Ambedkar Nagar,3 BHK,1852.0,4.0,122.0,3,6587,0.025518438836656998
Varthur,2 BHK,1045.0,2.0,40.65,2,3889,-0.7449575261007989
other,4 BHK,3535.0,4.0,215.0,4,6082,-0.1186959282105688
Marathahalli,2 BHK,1102.0,2.0,53.67,2,4870,-0.46481040912391075
other,4 BHK,1800.0,3.0,82.0,4,4555,-0.5547659054008932
Hebbal Kempapura,3 BHK,1436.0,2.0,75.0,3,5222,-0.36428871169693355
other,3 BHK,1397.0,2.0,52.0,3,3722,-0.7926482177778023
Kothanur,2 BHK,1140.0,2.0,56.0,2,4912,-0.4528163429536464
Balagere,1 BHK,645.0,1.0,55.0,1,8527,0.5795300667012472
other,3 BHK,2050.0,3.0,135.0,3,6585,0.024947292828549173
Sarjapur  Road,2 BHK,1335.0,2.0,95.0,2,7116,0.1765865579811767
other,2 Bedroom,2100.0,1.0,200.0,2,9523,0.8639607787389441
Hebbal,3 BHK,1255.0,3.0,77.68,3,6189,-0.08813961677680017
Thanisandra,2 BHK,1140.0,2.0,59.0,2,5175,-0.3777106428874674
Hosakerehalli,3 BHK,2376.0,3.0,240.0,3,10101,1.0290219750821055
Thanisandra,1 BHK,663.0,1.0,46.0,1,6938,0.1257545632595803
other,2 BHK,1276.0,2.0,146.0,2,11442,1.4119753735184022
Kanakpura Road,3 BHK,1450.0,3.0,60.9,3,4200,-0.6561443218400321
Kodichikkanahalli,3 BHK,1400.0,3.0,66.0,3,4714,-0.5093597977563211
other,2 BHK,1339.0,2.0,53.56,2,4000,-0.7132589226508146
Electronic City,3 BHK,1220.0,2.0,35.23,3,2887,-1.0311016761628191
Malleshwaram,3 BHK,2200.0,3.0,275.0,3,12500,1.7141116118074415
other,2 BHK,1305.0,2.0,52.0,2,3984,-0.7178280907156772
Green Glen Layout,3 BHK,1740.0,3.0,80.0,3,4597,-0.5427718392306289
Anekal,2 BHK,680.0,1.0,21.0,2,3088,-0.9737015023479828
Bannerghatta Road,2 BHK,1154.0,2.0,47.0,2,4072,-0.6926976663589329
Munnekollal,2 BHK,1200.0,2.0,40.0,2,3333,-0.9037361163547742
Hennur,2 BHK,1155.0,2.0,54.5,2,4718,-0.5082175057401055
Sarjapur  Road,3 BHK,1525.0,2.0,63.0,3,4131,-0.6758488591197521
Hebbal,4 BHK,2470.0,5.0,192.0,4,7773,0.3642080216445972
Padmanabhanagar,2 BHK,1100.0,2.0,60.0,2,5454,-0.29803577475642584
Hormavu,2 BHK,1250.0,2.0,65.0,2,5200,-0.3705713177861196
Kothanur,2 BHK,1400.0,2.0,70.0,2,5000,-0.42768591859690214
other,3 BHK,1600.0,3.0,100.0,3,6250,-0.0707196635295115
Electronic City,2 BHK,1060.0,2.0,55.0,2,5188,-0.37399819383476657
Horamavu Banaswadi,2 BHK,1272.0,2.0,50.0,2,3930,-0.7332490329345885
Kanakpura Road,2 BHK,1296.0,2.0,105.0,2,8101,0.4578759669742805
other,4 BHK,2100.0,3.0,280.0,4,13333,1.9519939241843507
Karuna Nagar,3 BHK,1945.0,3.0,115.0,3,5912,-0.16724333889973395
Chandapura,3 BHK,1033.0,2.0,30.47,3,2949,-1.0133961499114765
other,3 BHK,2300.0,2.0,69.0,3,3000,-0.9988319267047271
other,2 BHK,1235.0,2.0,52.76,2,4272,-0.6355830655481504
other,3 BHK,2100.0,3.0,270.0,3,12857,1.8160611742546884
other,2 BHK,850.0,2.0,42.5,2,5000,-0.42768591859690214
Subramanyapura,3 BHK,1880.0,3.0,110.0,3,5851,-0.1846632921470226
Kenchenahalli,2 BHK,1060.0,2.0,52.0,2,4905,-0.45481535398202383
Hennur Road,3 BHK,2041.0,3.0,138.0,3,6761,0.07520814154203777
Hulimavu,2 Bedroom,1050.0,2.0,125.0,2,11904,1.5439101013913097
Vasanthapura,2 BHK,1037.0,2.0,36.28,2,3498,-0.8566165706858787
other,2 BHK,1150.0,2.0,39.0,2,3391,-0.8871728821196473
LB Shastri Nagar,2 BHK,1184.0,2.0,62.0,2,5236,-0.3602906896401788
Sarjapur  Road,3 BHK,1680.0,3.0,126.0,3,7500,0.2862465915378791
Thanisandra,3 BHK,1411.0,3.0,100.0,3,7087,0.16830494086361325
Hosa Road,5 Bedroom,900.0,5.0,55.0,5,6111,-0.11041431109300534
Kanakpura Road,2 BHK,900.0,2.0,41.0,2,4555,-0.5547659054008932
other,4 BHK,3500.0,4.0,320.0,4,9142,0.7551574641944034
Thanisandra,3 BHK,1702.0,3.0,120.0,3,7050,0.1577387397136185
Yelahanka,2 BHK,1185.0,2.0,45.0,2,3797,-0.7712302424737588
Kanakpura Road,3 BHK,1300.0,3.0,64.0,3,4923,-0.4496750399090534
other,3 BHK,1545.0,3.0,65.0,3,4207,-0.6541453108116547
6th Phase JP Nagar,3 BHK,1515.0,2.0,135.0,3,8910,0.6889045272538957
Jigani,3 BHK,1300.0,3.0,55.0,3,4230,-0.6475771317184147
JP Nagar,2 BHK,1107.0,2.0,57.0,2,5149,-0.3851355409928692
Old Madras Road,3 BHK,1720.0,3.0,106.0,3,6162,-0.0958500878862558
other,3 BHK,1540.0,3.0,150.0,3,9740,0.9259301206186431
Bannerghatta Road,2 BHK,1000.0,2.0,44.5,2,4450,-0.584751070826554
Electronic City,1 BHK,710.0,1.0,40.42,1,5692,-0.2300693997915947
Thanisandra,2 BHK,1100.0,2.0,38.0,2,3454,-0.8691817828642509
other,4 Bedroom,3200.0,4.0,270.0,4,8437,0.5538284963363951
Bannerghatta Road,2 BHK,1250.0,2.0,48.0,2,3840,-0.7589506032994406
Kaggadasapura,5 Bedroom,2400.0,4.0,130.0,5,5416,-0.30888754891047454
Hegde Nagar,3 BHK,1584.01,3.0,104.0,3,6565,0.019235832747470923
Kammasandra,4 Bedroom,1200.0,6.0,60.0,4,5000,-0.42768591859690214
Kaggadasapura,3 BHK,1485.0,2.0,70.0,3,4713,-0.509645370760375
Hennur Road,3 BHK,1100.0,2.0,78.0,3,7090,0.16916165987577497
8th Phase JP Nagar,2 BHK,1245.0,2.0,59.0,2,4738,-0.5025060456590272
Hennur Road,4 Bedroom,1880.0,4.0,154.0,4,8191,0.4835775373391326
other,2 BHK,1050.0,2.0,45.0,2,4285,-0.6318706164954495
Bannerghatta Road,3 BHK,1640.0,3.0,105.0,3,6402,-0.027312566913316814
other,2 BHK,1165.0,2.0,65.0,2,5579,-0.26233914924968676
Kengeri Satellite Town,2 BHK,1110.0,2.0,43.0,2,3873,-0.7495266941656615
Uttarahalli,4 Bedroom,4500.0,4.0,150.0,4,3333,-0.9037361163547742
other,4 Bedroom,600.0,4.0,65.0,4,10833,1.2380614140495694
Haralur Road,2 BHK,1300.0,2.0,75.0,2,5769,-0.2080802784794434
other,2 Bedroom,1200.0,1.0,42.0,2,3500,-0.8560454246777709
Hennur Road,2 BHK,1232.0,2.0,69.61,2,5650,-0.24206346596185901
Jalahalli,3 BHK,1704.0,3.0,94.36,3,5537,-0.2743332154199511
7th Phase JP Nagar,3 BHK,1275.0,2.0,88.0,3,6901,0.11518836210958552
Sarjapur  Road,3 BHK,1222.0,2.0,68.0,3,5564,-0.2666227443104955
Varthur,2 BHK,1155.0,2.0,39.0,2,3376,-0.891456477180456
Electronic City,2 BHK,1000.0,2.0,29.95,2,2995,-1.0002597917249967
Horamavu Banaswadi,2 BHK,1200.0,2.0,45.0,2,3750,-0.7846521736642927
Yelahanka,3 BHK,1517.0,3.0,71.28,3,4698,-0.5139289658211837
Horamavu Agara,2 BHK,1166.0,2.0,37.29,2,3198,-0.9422884719020524
Electronic City,2 BHK,870.0,2.0,24.0,2,2758,-1.067940593685774
5th Phase JP Nagar,5 BHK,4000.0,5.0,170.0,5,4250,-0.6418656716373365
Yelahanka,4 BHK,3019.0,6.0,190.0,4,6293,-0.05844002435519327
Whitefield,3 BHK,1345.0,3.0,58.0,3,4312,-0.624160145385994
Dommasandra,3 Bedroom,900.0,3.0,75.0,3,8333,0.5241289039147882
EPIP Zone,4 BHK,3800.0,5.0,170.0,4,4473,-0.578182891733314
Chandapura,3 BHK,971.0,2.0,38.0,3,3913,-0.738103774003505
Hennur,2 BHK,1255.0,2.0,52.32,2,4168,-0.6652826579697573
EPIP Zone,2 BHK,1810.0,2.0,65.0,2,3591,-0.8300582813088648
other,2 BHK,1300.0,2.0,58.0,2,4461,-0.5816097677819609
Thanisandra,2 BHK,1185.0,2.0,45.0,2,3797,-0.7712302424737588
Pattandur Agrahara,2 BHK,1350.0,2.0,68.0,2,5037,-0.41711971744690735
Budigere,3 BHK,1590.0,3.0,76.16,3,4789,-0.4879418224522777
other,7 BHK,3000.0,6.0,180.0,7,6000,-0.14211291454298963
Brookefield,4 Bedroom,1560.0,3.0,149.0,4,9551,0.8719568228524536
Somasundara Palya,3 BHK,1650.0,3.0,126.0,3,7636,0.3250845200892112
other,3 BHK,1645.0,3.0,87.0,3,5288,-0.34544089342937534
Hennur Road,3 BHK,1748.0,3.0,103.0,3,5892,-0.17295479898081217
Channasandra,3 Bedroom,1200.0,3.0,67.77,3,5647,-0.24292018497402074
Kengeri Satellite Town,2 BHK,1170.0,2.0,50.0,2,4273,-0.6352974925440965
Sarjapur  Road,4 BHK,3420.0,4.0,225.0,4,6578,0.022948281800171784
Hulimavu,3 BHK,1320.0,2.0,65.0,3,4924,-0.4493894669049995
Bhoganhalli,3 BHK,1610.0,3.0,84.53,3,5250,-0.356292667583424
Frazer Town,3 BHK,1870.0,3.0,180.0,3,9625,0.8930892251524432
Sarjapur  Road,3 BHK,1510.0,2.0,110.0,3,7284,0.224562822662234
other,6 Bedroom,2700.0,7.0,110.0,6,4074,-0.6921265203508251
other,3 BHK,1305.0,2.0,45.68,3,3500,-0.8560454246777709
Mahadevpura,3 BHK,1500.0,2.0,70.0,3,4666,-0.5230673019509089
Indira Nagar,2 BHK,1149.0,2.0,130.0,2,11314,1.3754220289995014
Thanisandra,4 BHK,1948.0,4.0,129.0,4,6622,0.035513493978543934
Margondanahalli,3 Bedroom,1448.0,3.0,70.0,3,4834,-0.4750910372698516
Sarjapur  Road,2 BHK,1242.0,2.0,78.0,2,6280,-0.062152473407894135
Sonnenahalli,2 BHK,1268.0,2.0,58.0,2,4574,-0.5493400183238688
Ramamurthy Nagar,2 BHK,1101.0,2.0,50.0,2,4541,-0.5587639274576479
other,2 BHK,1255.0,2.0,65.0,2,5179,-0.3765683508712518
Gunjur,3 BHK,1362.0,3.0,62.63,3,4598,-0.5424862662265749
Hosa Road,2 BHK,1089.0,2.0,32.67,2,3000,-0.9988319267047271
other,2 BHK,800.0,1.0,95.0,2,11875,1.5356284842737462
Uttarahalli,3 BHK,1345.0,2.0,57.0,3,4237,-0.6455781206900374
Thanisandra,8 Bedroom,3600.0,9.0,125.0,8,3472,-0.8640414687912804
other,4 Bedroom,1650.0,2.0,140.0,4,8484,0.567250427526929
Kaggalipura,2 BHK,950.0,2.0,45.0,2,4736,-0.503077191667135
HBR Layout,2 BHK,1068.0,2.0,43.0,2,4026,-0.7058340245454129
Yelahanka New Town,2 BHK,860.0,1.0,31.0,2,3604,-0.826345832256164
Kengeri,8 Bedroom,3000.0,5.0,130.0,8,4333,-0.6181631123008617
Yelahanka,3 BHK,1756.0,3.0,66.73,3,3800,-0.7703735234615972
Whitefield,2 BHK,1205.0,2.0,41.0,2,3402,-0.8840315790750543
Banashankari,3 BHK,1800.0,3.0,125.0,3,6944,0.12746800128390376
Hormavu,3 BHK,1604.0,3.0,68.0,3,4239,-0.6450069746819296
Old Airport Road,4 BHK,2732.0,4.0,204.0,4,7467,0.27682268240409996
Banashankari,3 BHK,1200.0,2.0,42.0,3,3500,-0.8560454246777709
Ananth Nagar,2 BHK,1010.0,2.0,38.0,2,3762,-0.7812252976156457
Doddakallasandra,2 BHK,1010.0,2.0,41.0,2,4059,-0.6964101154116338
Yelahanka,2 BHK,1050.0,2.0,33.1,2,3152,-0.9554248300885324
Harlur,3 BHK,1710.0,3.0,85.0,3,4970,-0.4362531087185195
Mysore Road,3 BHK,1248.52,3.0,115.0,3,9210,0.7745764284700695
Bannerghatta Road,3 BHK,1656.0,2.0,62.93,3,3800,-0.7703735234615972
other,3 BHK,1451.0,3.0,68.0,3,4686,-0.5173558418698306
JP Nagar,2 BHK,1250.0,2.0,93.0,2,7440,0.26911221129464435
other,3 Bedroom,4395.0,3.0,240.0,3,5460,-0.2963223367321024
Sonnenahalli,3 BHK,1340.0,2.0,42.0,3,3134,-0.9605651441615028
other,2 BHK,1100.0,2.0,38.5,2,3500,-0.8560454246777709
Whitefield,4 BHK,6000.0,6.0,700.0,4,11666,1.4759437264264785
Devarachikkanahalli,3 BHK,1700.0,3.0,71.0,3,4176,-0.662998073937326
Yelahanka,6 Bedroom,1200.0,5.0,150.0,6,12500,1.7141116118074415
KR Puram,2 BHK,1096.0,2.0,43.0,2,3923,-0.7352480439629658
Electronic City Phase II,2 BHK,1160.0,2.0,33.5,2,2887,-1.0311016761628191
other,3 BHK,1936.0,3.0,139.0,3,7179,0.1945776572365732
Nehru Nagar,3 BHK,1269.0,2.0,63.0,3,4964,-0.43796654674284297
Panathur,3 BHK,1586.0,3.0,125.0,3,7881,0.39504990608241974
Rajaji Nagar,2 BHK,1376.0,2.0,124.0,2,9011,0.7177474006633409
Kanakpura Road,3 BHK,1452.0,3.0,56.5,3,3891,-0.7443863800926911
Hosa Road,3 BHK,1538.0,3.0,107.0,3,6957,0.1311804503366046
Hosur Road,3 BHK,1427.0,2.0,130.0,3,9110,0.7460191280646782
other,2 BHK,935.0,2.0,40.0,2,4278,-0.6338696275238269
other,2 BHK,1220.0,2.0,65.0,2,5327,-0.33430354627127273
Harlur,2 BHK,1197.0,2.0,77.0,2,6432,-0.01874537679169944
Varthur,2 BHK,674.0,1.0,19.9,2,2952,-1.012539430899315
Kengeri,1 BHK,410.0,1.0,15.0,1,3658,-0.8109248900372527
Thanisandra,3 BHK,1573.0,3.0,90.0,3,5721,-0.2217877826740312
Dodda Nekkundi,2 BHK,1135.0,2.0,58.0,2,5110,-0.3962728881509717
other,3 BHK,1400.0,2.0,40.43,3,2887,-1.0311016761628191
other,1 BHK,1200.0,1.0,65.0,1,5416,-0.30888754891047454
other,3 Bedroom,1800.0,3.0,95.0,3,5277,-0.3485821964739684
other,3 BHK,2045.0,3.0,108.0,3,5281,-0.3474399044577527
Sonnenahalli,2 BHK,1268.0,2.0,56.0,2,4416,-0.594460552964387
Kambipura,2 BHK,883.0,2.0,39.0,2,4416,-0.594460552964387
Yelahanka,3 BHK,1600.0,3.0,100.0,3,6250,-0.0707196635295115
Thanisandra,2 BHK,1056.0,2.0,70.0,2,6628,0.03722693200286741
Jigani,10 Bedroom,1200.0,11.0,105.0,10,8750,0.6432128466052697
Whitefield,4 Bedroom,4500.0,4.0,330.0,4,7333,0.23855589986087572
KR Puram,2 BHK,1204.0,2.0,58.0,2,4817,-0.4799457783387681
other,3 BHK,1410.0,2.0,54.0,3,3829,-0.7620919063440337
Hennur Road,2 BHK,1460.0,2.0,80.3,2,5500,-0.2848994165699459
Dodda Nekkundi,2 BHK,1100.0,2.0,41.18,2,3743,-0.7866511846926701
other,2 BHK,1310.0,2.0,88.0,2,6717,0.06264292936366563
Sector 2 HSR Layout,3 BHK,1600.0,3.0,90.0,3,5625,-0.2492027910632068
other,2 BHK,1250.0,2.0,55.0,2,4400,-0.5990297210292496
Sarjapur  Road,3 BHK,1665.0,3.0,74.93,3,4500,-0.5704724206238584
Uttarahalli,3 BHK,1345.0,2.0,57.0,3,4237,-0.6455781206900374
other,5 Bedroom,2000.0,5.0,240.0,5,12000,1.5713251097804852
Singasandra,2 BHK,1416.0,2.0,67.0,2,4731,-0.5045050566874045
HSR Layout,2 BHK,1145.0,2.0,46.0,2,4017,-0.7084041815818981
Munnekollal,10 Bedroom,7200.0,10.0,200.0,10,2777,-1.0625147066087497
Jigani,3 BHK,1231.0,3.0,58.0,3,4711,-0.5102165167684828
Yelahanka,3 BHK,1664.0,3.0,73.95,3,4444,-0.5864645088508774
TC Palaya,3 Bedroom,2000.0,3.0,76.0,3,3800,-0.7703735234615972
Rajiv Nagar,2 BHK,972.0,2.0,43.0,2,4423,-0.5924615419360096
other,4 BHK,4500.0,4.0,345.0,4,7666,0.33365171021082857
Bellandur,2 BHK,1185.0,2.0,47.39,2,3999,-0.7135444956548685
Green Glen Layout,3 BHK,1750.0,3.0,81.0,3,4628,-0.5339190761049576
other,3 BHK,3155.0,4.0,316.0,3,10015,1.004462696733469
Balagere,2 BHK,1007.0,2.0,68.0,2,6752,0.07263798450555256
Rajaji Nagar,3 BHK,1700.0,3.0,200.0,3,11764,1.503929880823762
Whitefield,2 BHK,1250.0,2.0,85.0,2,6800,0.08634548870014036
other,2 BHK,1200.0,2.0,54.0,2,4500,-0.5704724206238584
Horamavu Agara,2 BHK,994.0,2.0,42.28,2,4253,-0.6410089526251748
Ramamurthy Nagar,2 BHK,1150.0,2.0,40.0,2,3478,-0.862328030766957
Thanisandra,2 BHK,1220.0,2.0,46.0,2,3770,-0.7789407135832145
other,2 BHK,1441.0,2.0,115.0,2,7980,0.4233216334837571
Old Madras Road,2 BHK,1157.0,2.0,47.32,2,4089,-0.6878429252900164
other,6 BHK,1300.0,6.0,150.0,6,11538,1.4393903819075777
Thigalarapalya,2 BHK,1400.0,2.0,105.0,2,7500,0.2862465915378791
Tindlu,3 BHK,1370.07,3.0,65.0,3,4744,-0.5007926076347037
Magadi Road,5 Bedroom,1200.0,4.0,130.0,5,10833,1.2380614140495694
Judicial Layout,2 BHK,900.0,2.0,40.0,2,4444,-0.5864645088508774
other,1 BHK,418.0,1.0,17.0,1,4066,-0.6944111043832564
other,3 Bedroom,1200.0,3.0,80.0,3,6666,0.04807870615691608
ISRO Layout,2 BHK,1200.0,2.0,43.0,2,3583,-0.8323428653412961
Talaghattapura,2 BHK,1062.0,2.0,42.48,2,4000,-0.7132589226508146
Kanakpura Road,2 BHK,1120.0,2.0,51.0,2,4553,-0.555337051409001
Bannerghatta Road,2 BHK,1012.0,2.0,44.0,2,4347,-0.6141650902441069
other,3 Bedroom,1500.0,2.0,200.0,3,13333,1.9519939241843507
Kanakpura Road,2 BHK,1430.0,2.0,78.0,2,5454,-0.29803577475642584
Channasandra,3 BHK,1195.0,2.0,56.0,3,4686,-0.5173558418698306
Old Madras Road,3 BHK,2640.0,5.0,150.0,3,5681,-0.23321070283618772
Bisuvanahalli,3 BHK,1075.0,2.0,42.0,3,3906,-0.7401027850318824
Hennur Road,3 BHK,1570.0,3.0,75.99,3,4840,-0.47337759924552814
Kammanahalli,6 Bedroom,782.0,4.0,85.0,6,10869,1.2483420421955103
Sonnenahalli,2 BHK,1011.0,2.0,59.0,2,5835,-0.1892324602118852
7th Phase JP Nagar,3 BHK,1450.0,2.0,102.0,3,7034,0.1531695716487559
Sarjapur  Road,2 BHK,1129.0,2.0,69.0,2,6111,-0.11041431109300534
Sarjapura - Attibele Road,2 BHK,1126.0,2.0,36.0,2,3197,-0.9425740449061063
Attibele,3 Bedroom,1200.0,3.0,110.0,3,9166,0.7620112162916973
Sarjapur  Road,3 BHK,1180.0,2.0,45.0,3,3813,-0.7666610744088962
Bannerghatta,4 Bedroom,940.0,4.0,45.0,4,4787,-0.4885129684603855
Hennur Road,3 BHK,1933.0,3.0,140.0,3,7242,0.21256875649196968
TC Palaya,2 BHK,1082.0,2.0,64.0,2,5914,-0.1666721928916261
LB Shastri Nagar,8 Bedroom,2400.0,8.0,250.0,8,10416,1.1189774713590879
other,1 BHK,610.0,1.0,28.0,1,4590,-0.5447708502590063
Raja Rajeshwari Nagar,4 Bedroom,1560.0,4.0,160.0,4,10256,1.0732857907104618
Kathriguppe,3 BHK,1300.0,3.0,77.99,3,5999,-0.14239848754704354
Kudlu Gate,4 Bedroom,3850.0,6.0,205.0,4,5324,-0.33516026528343446
CV Raman Nagar,2 BHK,1125.0,2.0,46.0,2,4088,-0.6881284982940703
other,6 Bedroom,2400.0,7.0,107.0,6,4458,-0.5824664867941227
Kengeri Satellite Town,2 BHK,777.4,2.0,25.0,2,3215,-0.937433730833136
Battarahalli,4 BHK,2500.0,3.0,65.0,4,2600,-1.1130611283262921
Old Airport Road,3 BHK,1798.0,3.0,150.0,3,8342,0.5266990609512734
other,3 BHK,1864.0,3.0,120.0,3,6437,-0.017317511771429876
Whitefield,2 BHK,1115.0,2.0,51.91,2,4655,-0.5262086049955019
